customer_id,signup_date,churn_date,region,age,plan,service,contract,payment_method,monthly_charges,support_tickets,avg_satisfaction,data_usage_gb,add_ons,late_payments,churned
C101577,2024-03-03,2024-06-14,West,42,Standard,Fiber,Month-to-Month,Net Banking,1132,6,1.9,55.2,2,1,1
C101578,2024-03-16,,Central,33,Premium,5G,Month-to-Month,Net Banking,2151,0,3.1,95.9,4,1,0
C101579,2025-10-24,,West,30,Premium,5G,Month-to-Month,UPI,2150,2,3.8,319.7,4,0,0
C101580,2024-01-13,,Central,39,Premium,5G,1 Year,Credit Card,1888,2,2.5,248.6,1,0,0
C101581,2025-08-14,,South,45,Standard,Broadband,2 Year,Auto-debit,803,1,3.4,61.0,0,1,0
C101582,2024-05-11,2025-07-17,South,35,Standard,Fiber,Month-to-Month,Auto-debit,931,3,1.4,49.9,0,0,1
C101583,2023-02-27,,South,20,Basic,Fiber,2 Year,Credit Card,909,1,3.6,19.9,4,2,0
C101584,2023-02-24,2025-12-03,East,29,Standard,Broadband,2 Year,UPI,1107,4,2.3,216.7,3,3,1
C101585,2023-08-09,,Central,38,Basic,Broadband,Month-to-Month,UPI,716,2,3.7,73.8,3,0,0
C101586,2022-03-27,,South,47,Basic,Broadband,1 Year,Credit Card,639,2,3.1,82.5,3,0,0
C101587,2024-08-30,,East,20,Premium,Fiber,2 Year,UPI,2055,1,3.7,89.9,3,2,0
C101588,2024-09-04,,South,41,Premium,Fiber,1 Year,Auto-debit,1743,2,3.5,87.0,2,1,0
C101589,2024-10-17,2025-09-30,North,41,Standard,Fiber,Month-to-Month,Credit Card,996,3,2.6,46.5,1,1,1
C101590,2023-07-30,,North,33,Basic,5G,2 Year,Credit Card,575,2,2.9,9.1,1,1,0
C101591,2024-08-18,,North,31,Standard,Fiber,1 Year,UPI,1102,1,3.2,47.6,1,0,0
C101592,2025-05-13,,Central,29,Standard,Broadband,Month-to-Month,UPI,1072,4,2.7,86.5,3,1,0
C101593,2023-12-11,,South,40,Premium,5G,Month-to-Month,Credit Card,1766,0,3.6,133.5,0,0,0
C101594,2023-01-06,,West,52,Premium,5G,Month-to-Month,Credit Card,1726,0,4.3,86.7,0,0,0
C101595,2022-09-08,2025-11-12,West,52,Basic,Fiber,Month-to-Month,UPI,714,2,2.1,61.3,3,0,1
C101596,2022-07-08,,North,25,Basic,Fiber,Month-to-Month,Net Banking,779,1,2.5,31.6,3,0,0
C101597,2024-12-12,,North,36,Basic,5G,Month-to-Month,Credit Card,470,3,4.4,64.9,0,0,0
C101598,2023-09-06,,West,18,Basic,5G,2 Year,Credit Card,507,2,3.0,64.5,0,0,0
C101599,2022-12-19,,South,39,Basic,Fiber,1 Year,Auto-debit,583,1,2.8,66.6,1,0,0
C101600,2024-06-19,2025-01-03,Central,45,Basic,Broadband,Month-to-Month,UPI,475,3,3.0,45.9,0,1,1
C101601,2025-12-17,2025-12-21,North,57,Basic,Fiber,Month-to-Month,UPI,507,0,4.3,29.4,1,2,1
C101602,2025-04-12,,West,18,Basic,Fiber,Month-to-Month,Auto-debit,849,3,3.5,24.4,4,1,0
C101603,2024-02-29,,West,25,Basic,Broadband,Month-to-Month,UPI,791,2,2.8,15.0,4,0,0
C101604,2022-01-09,,South,40,Standard,Fiber,1 Year,Credit Card,1018,0,3.4,107.6,1,1,0
C101605,2025-07-06,,South,19,Basic,Fiber,Month-to-Month,Auto-debit,661,1,3.3,19.0,1,0,0
C101606,2024-01-23,,Central,40,Premium,5G,2 Year,Credit Card,2138,1,4.0,110.2,4,1,0
C101607,2023-07-03,,South,45,Basic,Fiber,Month-to-Month,Auto-debit,556,1,3.6,49.3,2,2,0
C101608,2022-02-27,,South,23,Basic,Fiber,Month-to-Month,Credit Card,550,2,2.7,25.9,1,0,0
C101609,2024-05-14,,South,40,Basic,Fiber,2 Year,Credit Card,751,2,2.9,41.6,3,2,0
C101610,2024-12-18,,South,23,Standard,Fiber,Month-to-Month,UPI,1107,0,3.6,86.4,2,0,0
C101611,2022-09-21,,West,55,Basic,5G,Month-to-Month,UPI,866,2,4.3,38.6,4,0,0
C101612,2025-03-17,,West,40,Standard,Fiber,Month-to-Month,Credit Card,1262,1,3.4,92.8,4,1,0
C101613,2024-04-27,,South,30,Basic,Broadband,1 Year,UPI,782,2,5.0,35.4,3,1,0
C101614,2022-11-19,,West,23,Premium,Broadband,Month-to-Month,Credit Card,1808,3,3.1,102.6,4,0,0
C101615,2024-04-06,,North,43,Basic,Fiber,2 Year,UPI,649,3,1.9,28.4,2,2,0
C101616,2023-09-23,,North,54,Standard,Fiber,1 Year,UPI,1202,1,3.8,68.9,2,0,0
C101617,2025-12-12,,East,29,Premium,Fiber,2 Year,Credit Card,1574,0,4.7,118.3,0,1,0
C101618,2024-02-29,,Central,33,Basic,Fiber,1 Year,Net Banking,483,0,4.1,27.9,0,2,0
C101619,2025-04-20,,North,29,Basic,Fiber,1 Year,UPI,409,0,3.9,54.8,0,0,0
C101620,2024-02-03,2025-09-21,North,57,Premium,Broadband,1 Year,Auto-debit,1825,1,3.5,34.4,4,3,1
C101621,2024-03-30,,East,18,Basic,Fiber,Month-to-Month,UPI,512,1,3.4,76.0,1,1,0
C101622,2023-05-10,2023-12-31,West,53,Basic,5G,1 Year,UPI,815,6,1.0,21.8,3,0,1
C101623,2025-11-30,,North,33,Standard,5G,1 Year,Auto-debit,1275,1,4.2,124.0,2,1,0
C101624,2022-02-27,,South,37,Basic,Broadband,Month-to-Month,Auto-debit,700,3,2.8,60.3,3,0,0
C101625,2023-01-21,,West,34,Premium,Fiber,1 Year,Credit Card,1620,4,3.8,195.6,1,0,0
C101626,2025-02-12,,South,41,Standard,Fiber,Month-to-Month,Credit Card,1316,1,3.2,42.0,4,0,0
C101627,2022-06-10,,North,29,Standard,Broadband,Month-to-Month,Auto-debit,1016,1,3.5,66.6,2,2,0
C101628,2022-10-18,2024-10-12,North,51,Basic,Fiber,Month-to-Month,Credit Card,594,2,4.2,51.2,1,2,1
C101629,2024-07-15,,South,51,Standard,5G,Month-to-Month,UPI,1256,2,4.2,91.3,2,1,0
C101630,2025-09-10,2025-10-29,East,26,Standard,5G,Month-to-Month,UPI,1159,3,3.6,112.2,1,1,1
C101631,2023-12-30,2024-12-06,West,46,Basic,5G,Month-to-Month,UPI,791,1,2.2,61.2,3,1,1
C101632,2025-06-27,,East,34,Premium,Fiber,Month-to-Month,Auto-debit,1681,2,2.6,149.6,1,1,0
C101633,2024-01-09,2025-07-11,West,39,Standard,Fiber,Month-to-Month,Net Banking,874,3,3.5,94.2,0,2,1
C101634,2025-08-13,,Central,56,Premium,5G,1 Year,UPI,2024,2,3.0,166.0,3,0,0
C101635,2025-01-13,,South,30,Basic,5G,Month-to-Month,UPI,914,0,3.9,44.7,4,1,0
C101636,2023-04-27,,South,49,Basic,Broadband,2 Year,UPI,444,2,3.4,78.4,1,0,0
C101637,2023-06-17,,Central,43,Standard,5G,2 Year,Net Banking,1358,3,3.2,70.9,4,0,0
C101638,2024-12-01,2025-09-26,South,36,Premium,Broadband,Month-to-Month,Auto-debit,1421,3,2.5,50.6,0,0,1
C101639,2024-03-31,,West,42,Basic,Broadband,Month-to-Month,Credit Card,472,1,4.3,82.4,1,1,0
C101640,2023-06-22,2024-03-02,West,41,Basic,5G,Month-to-Month,Auto-debit,514,1,3.2,55.9,0,0,1
C101641,2024-04-04,,North,24,Premium,Fiber,Month-to-Month,UPI,1675,1,4.2,109.5,1,0,0
C101642,2024-11-06,,East,31,Basic,5G,Month-to-Month,Credit Card,807,4,2.7,46.8,3,1,0
C101643,2022-04-16,,North,25,Basic,5G,1 Year,Credit Card,864,2,4.6,93.9,4,0,0
C101644,2022-08-13,,North,35,Standard,5G,1 Year,UPI,1319,0,4.8,77.5,4,0,0
C101645,2025-08-13,,East,54,Basic,Fiber,Month-to-Month,Credit Card,893,1,5.0,94.5,4,1,0
C101646,2025-12-02,,South,45,Basic,5G,1 Year,Auto-debit,768,1,4.7,56.0,3,1,0
C101647,2022-11-16,2023-06-10,West,21,Basic,Fiber,Month-to-Month,UPI,548,1,,36.9,1,0,1
C101648,2025-06-25,,Central,35,Premium,Fiber,2 Year,Credit Card,1977,2,3.1,61.3,4,0,0
C101649,2024-02-21,2025-03-22,West,41,Basic,Broadband,2 Year,Auto-debit,421,6,1.5,46.3,0,1,1
C101650,2023-03-15,,South,47,Standard,5G,Month-to-Month,Auto-debit,1408,1,3.7,142.2,4,2,0
C101651,2024-07-05,,South,30,Premium,5G,1 Year,Credit Card,2166,2,3.5,88.7,4,0,0
C101652,2023-10-29,,South,23,Standard,5G,2 Year,UPI,977,1,3.5,88.5,0,1,0
C101653,2023-08-08,,North,37,Standard,5G,Month-to-Month,Auto-debit,1294,3,2.5,,3,1,0
C101654,2022-06-06,2025-04-20,Central,45,Standard,Fiber,Month-to-Month,UPI,1332,3,3.3,30.4,4,1,1
C101655,2025-06-11,,South,41,Basic,5G,1 Year,UPI,858,1,3.3,53.9,3,2,0
C101656,2023-04-20,,South,27,Standard,Fiber,Month-to-Month,UPI,1327,2,3.0,97.2,4,1,0
C101657,2024-07-03,2025-07-21,West,59,Premium,5G,Month-to-Month,Credit Card,1808,1,3.9,140.9,1,1,1
C101658,2025-10-25,,South,37,Premium,Fiber,1 Year,Net Banking,1917,3,3.2,50.3,3,0,0
C101659,2023-09-14,2024-12-08,North,40,Standard,Broadband,Month-to-Month,Auto-debit,1188,0,2.8,50.4,4,1,1
C101660,2023-10-01,,North,30,Basic,Broadband,Month-to-Month,Credit Card,319,3,2.5,15.6,0,2,0
C101661,2022-03-27,,East,51,Premium,5G,2 Year,Auto-debit,1873,2,3.9,61.0,2,1,0
C101662,2024-03-12,,West,45,Basic,Fiber,Month-to-Month,Credit Card,852,1,3.5,67.4,4,1,0
C101663,2024-06-19,,North,42,Premium,Fiber,Month-to-Month,Net Banking,1808,0,2.6,100.0,2,1,0
C101664,2024-04-20,,Central,24,Basic,5G,1 Year,UPI,883,0,4.3,66.6,4,1,0
C101665,2025-11-20,2025-12-25,West,51,Standard,5G,Month-to-Month,UPI,1331,3,3.0,108.0,3,2,1
C101666,2023-02-22,,West,47,Premium,5G,1 Year,Credit Card,1810,1,3.0,67.2,1,0,0
C101667,2022-02-11,,South,50,Standard,Broadband,1 Year,Net Banking,843,0,3.3,80.2,1,0,0
C101668,2025-08-28,,North,38,Basic,5G,Month-to-Month,UPI,664,0,3.9,20.0,2,1,0
C101669,2024-10-25,,West,37,Premium,5G,Month-to-Month,Credit Card,1922,2,2.0,135.3,2,2,0
C101670,2025-01-05,,South,36,Basic,5G,2 Year,UPI,694,2,3.6,54.7,2,0,0
C101671,2025-09-03,,East,65,Basic,5G,2 Year,Credit Card,764,0,4.5,39.5,3,0,0
C101672,2023-10-25,2024-08-29,West,31,Standard,5G,Month-to-Month,UPI,1111,1,4.2,31.8,2,1,1
C101673,2023-01-14,2023-10-24,North,24,Standard,Broadband,Month-to-Month,UPI,993,2,4.1,35.0,3,0,1
C101674,2025-09-13,,West,34,Standard,Fiber,Month-to-Month,UPI,1221,1,3.0,262.8,3,0,0
C101675,2024-11-12,,Central,32,Basic,Fiber,2 Year,Auto-debit,810,1,4.3,60.3,4,2,0
C101676,2025-01-05,,West,53,Standard,Fiber,2 Year,Auto-debit,1235,0,4.0,64.1,4,0,0
C101677,2025-02-15,,South,22,Premium,Broadband,Month-to-Month,UPI,1622,1,3.2,190.6,2,0,0
C101678,2023-01-27,,West,31,Basic,5G,2 Year,UPI,561,0,4.1,92.3,0,0,0
C101679,2023-02-05,,East,40,Standard,Fiber,Month-to-Month,Credit Card,1014,2,3.6,135.0,1,1,0
C101680,2025-01-16,2025-10-08,West,53,Standard,5G,Month-to-Month,UPI,1108,0,4.9,66.9,1,0,1
C101681,2024-04-17,,West,47,Premium,5G,1 Year,Auto-debit,1859,2,4.3,99.8,1,2,0
C101682,2022-09-16,2024-05-10,West,57,Standard,Broadband,Month-to-Month,Credit Card,1102,4,,109.7,4,2,1
C101683,2024-12-27,,South,42,Premium,Broadband,1 Year,Auto-debit,1633,4,3.2,104.8,2,1,0
C101684,2022-10-14,,North,36,Basic,Broadband,Month-to-Month,UPI,845,3,3.3,80.5,4,1,0
C101685,2022-11-14,,South,48,Basic,Broadband,1 Year,Auto-debit,472,1,3.7,46.8,0,0,0
C101686,2025-02-11,,East,22,Premium,Fiber,2 Year,Auto-debit,1888,1,3.5,,3,0,0
C101687,2024-05-15,,East,18,Premium,Fiber,Month-to-Month,Net Banking,1761,0,5.0,198.3,2,0,0
C101688,2023-08-15,,East,50,Standard,5G,Month-to-Month,Auto-debit,1350,1,3.1,38.5,3,0,0
C101689,2023-11-30,,South,41,Standard,5G,1 Year,Credit Card,1118,0,5.0,79.3,1,0,0
C101690,2022-10-01,2025-09-24,West,50,Standard,Fiber,Month-to-Month,UPI,1152,1,2.6,130.9,2,1,1
C101691,2023-10-14,,Central,28,Basic,5G,1 Year,Credit Card,572,3,2.8,29.5,1,1,0
C101692,2023-05-19,,South,53,Premium,Fiber,1 Year,Auto-debit,1917,0,4.5,89.7,3,1,0
C101693,2024-05-16,2025-05-02,West,46,Premium,Fiber,Month-to-Month,Auto-debit,1567,0,3.3,215.0,0,0,1
C101694,2024-08-03,,West,38,Standard,Fiber,2 Year,Credit Card,1216,2,2.8,158.2,3,0,0
C101695,2024-04-11,,East,40,Basic,Broadband,Month-to-Month,Net Banking,583,4,3.2,7.6,2,1,0
C101696,2025-01-07,,North,42,Basic,5G,Month-to-Month,UPI,889,2,2.1,80.5,3,1,0
C101697,2023-12-26,2025-04-18,West,28,Basic,5G,Month-to-Month,UPI,521,5,3.3,13.8,0,1,1
C101698,2022-06-15,,Central,33,Standard,Broadband,1 Year,Credit Card,713,3,4.1,71.4,0,0,0
C101699,2025-10-27,,West,42,Standard,Broadband,2 Year,Credit Card,1096,6,3.4,36.9,3,1,0
C101700,2025-06-24,,Central,33,Basic,Fiber,Month-to-Month,UPI,573,2,3.5,33.6,1,0,0
C101701,2025-11-07,,Central,20,Standard,Broadband,Month-to-Month,Auto-debit,879,2,3.0,77.7,1,2,0
C101702,2023-07-31,,South,42,Premium,Fiber,Month-to-Month,Credit Card,1961,0,3.7,153.8,4,0,0
C101703,2025-03-16,,East,48,Basic,5G,1 Year,Credit Card,921,1,3.8,90.4,4,0,0
C101704,2025-05-17,2025-10-18,East,51,Standard,Fiber,Month-to-Month,UPI,880,0,3.9,,0,0,1
C101705,2024-06-19,2025-01-29,Central,44,Standard,5G,Month-to-Month,UPI,1220,3,2.8,131.4,2,1,1
C101706,2024-12-27,,North,48,Basic,5G,Month-to-Month,Net Banking,754,0,4.9,38.5,3,3,0
C101707,2022-10-18,,South,50,Standard,Fiber,Month-to-Month,Auto-debit,1194,2,3.1,64.8,3,0,0
C101708,2024-06-02,,West,39,Standard,5G,1 Year,UPI,1136,2,4.3,172.5,1,0,0
C101709,2024-08-19,,South,18,Basic,5G,Month-to-Month,Auto-debit,914,4,2.9,67.4,4,0,0
C101710,2025-11-28,,West,52,Basic,5G,Month-to-Month,Auto-debit,797,1,3.6,19.1,3,0,0
C101711,2024-01-02,2024-10-03,South,27,Premium,Fiber,Month-to-Month,Auto-debit,2004,0,4.4,113.4,4,2,1
C101712,2025-06-19,,Central,24,Basic,Fiber,Month-to-Month,Credit Card,759,1,3.9,30.4,3,0,0
C101713,2022-09-12,,Central,25,Standard,Fiber,Month-to-Month,UPI,1283,1,3.4,59.3,4,1,0
C101714,2023-10-21,2025-08-12,South,68,Standard,Broadband,Month-to-Month,Auto-debit,738,0,4.2,69.0,0,0,1
C101715,2022-06-11,,West,43,Premium,Broadband,Month-to-Month,Credit Card,1521,2,4.0,148.7,1,2,0
C101716,2025-02-27,,South,26,Standard,Fiber,Month-to-Month,UPI,1178,2,4.5,39.3,2,2,0
C101717,2025-01-29,,East,30,Premium,5G,Month-to-Month,Credit Card,1872,1,3.8,105.5,1,1,0
C101718,2024-11-03,,East,38,Standard,5G,1 Year,Credit Card,1009,5,2.0,60.5,0,0,0
C101719,2022-08-31,,West,45,Standard,Broadband,Month-to-Month,Credit Card,1048,1,3.1,89.3,3,1,0
C101720,2024-09-04,,North,41,Basic,Fiber,Month-to-Month,Auto-debit,890,2,5.0,43.1,4,0,0
C101721,2022-07-08,,South,27,Basic,5G,1 Year,Credit Card,716,1,2.2,70.7,2,0,0
C101722,2023-02-23,2025-04-19,West,42,Standard,5G,Month-to-Month,UPI,1326,1,2.7,83.9,3,1,1
C101723,2022-10-17,,East,31,Basic,Fiber,Month-to-Month,Auto-debit,797,1,3.6,,3,1,0
C101724,2025-03-21,,East,51,Standard,Fiber,2 Year,UPI,1180,2,2.9,82.8,2,1,0
C101725,2024-03-07,,North,39,Basic,Fiber,Month-to-Month,UPI,711,0,4.4,24.9,3,0,0
C101726,2025-09-30,,South,29,Basic,5G,2 Year,Auto-debit,843,1,4.1,36.7,4,0,0
C101727,2022-02-07,,West,46,Basic,5G,Month-to-Month,Auto-debit,505,2,2.9,,0,0,0
C101728,2024-03-25,,North,43,Standard,5G,2 Year,Net Banking,1061,1,4.6,107.7,1,0,0
C101729,2023-10-10,,South,32,Standard,Fiber,2 Year,Credit Card,875,0,3.0,112.8,0,0,0
C101730,2025-11-16,,Central,47,Premium,Broadband,Month-to-Month,Credit Card,1745,2,3.0,113.2,3,0,0
C101731,2024-11-18,,North,46,Standard,Fiber,Month-to-Month,Auto-debit,1175,1,,79.3,3,3,0
C101732,2024-06-07,,West,52,Premium,Broadband,1 Year,Auto-debit,1696,0,3.1,53.5,3,0,0
C101733,2023-07-29,2025-03-04,South,47,Premium,Fiber,Month-to-Month,UPI,1841,0,4.2,97.0,3,0,1
C101734,2025-02-20,,West,35,Basic,Broadband,Month-to-Month,Auto-debit,600,0,4.9,12.7,2,0,0
C101735,2024-10-14,2025-05-22,West,18,Premium,Broadband,2 Year,Net Banking,1842,1,1.9,176.7,4,0,1
C101736,2024-03-03,,Central,40,Basic,Broadband,1 Year,UPI,448,1,3.3,134.8,0,0,0
C101737,2024-12-30,2025-03-02,North,42,Standard,Broadband,2 Year,UPI,1138,4,3.5,56.5,3,0,1
C101738,2024-01-24,,East,39,Premium,Fiber,2 Year,UPI,2002,1,3.6,132.2,4,2,0
C101739,2024-11-24,,West,18,Basic,5G,2 Year,Auto-debit,642,4,2.8,54.5,1,0,0
C101740,2025-10-29,,South,46,Standard,5G,1 Year,Credit Card,1313,1,3.7,41.8,3,0,0
C101741,2024-03-26,,South,27,Basic,5G,1 Year,Net Banking,481,0,4.0,41.4,0,1,0
C101742,2022-12-24,,North,46,Basic,Broadband,2 Year,UPI,414,0,3.2,55.9,0,0,0
C101743,2022-05-20,,Central,58,Basic,Fiber,1 Year,Auto-debit,593,5,3.1,48.1,1,0,0
C101744,2023-09-17,,West,35,Basic,5G,Month-to-Month,Credit Card,842,3,3.2,45.6,4,0,0
C101745,2024-12-07,,East,43,Basic,Broadband,1 Year,Auto-debit,456,3,2.2,38.1,1,0,0
C101746,2025-04-02,,West,38,Standard,Fiber,Month-to-Month,Credit Card,1111,0,3.5,49.0,2,1,0
C101747,2024-06-19,,East,44,Standard,Fiber,2 Year,Auto-debit,1167,1,2.6,103.3,3,1,0
C101748,2024-12-27,,East,39,Standard,Fiber,1 Year,Net Banking,1166,0,3.9,177.7,3,2,0
C101749,2024-05-15,,South,32,Standard,Broadband,1 Year,Credit Card,1079,4,3.1,27.0,3,0,0
C101750,2024-08-22,2024-11-30,East,27,Basic,Broadband,Month-to-Month,Auto-debit,439,2,3.4,15.1,0,0,1
C101751,2023-05-28,,North,57,Basic,Fiber,Month-to-Month,Credit Card,894,4,3.2,24.1,4,2,0
C101752,2025-06-19,2025-09-02,Central,43,Standard,5G,Month-to-Month,Auto-debit,1111,5,2.6,59.1,1,1,1
C101753,2022-05-27,2024-05-10,West,48,Premium,5G,1 Year,UPI,1954,4,3.5,103.4,2,1,1
C101754,2022-02-23,,South,43,Standard,5G,1 Year,Net Banking,1379,2,3.2,78.5,3,1,0
C101755,2025-11-03,,East,50,Basic,5G,Month-to-Month,Auto-debit,576,3,3.5,45.9,1,0,0
C101756,2025-08-28,,North,27,Premium,Broadband,Month-to-Month,Auto-debit,1706,1,2.8,110.0,3,0,0
C101757,2024-06-05,2025-10-13,Central,39,Premium,Fiber,Month-to-Month,Credit Card,1783,5,1.8,222.8,2,1,1
C101758,2023-03-23,,Central,44,Standard,Fiber,Month-to-Month,Credit Card,867,2,3.4,46.4,0,0,0
C101759,2023-03-07,,Central,54,Basic,5G,2 Year,Auto-debit,645,0,4.3,69.6,1,0,0
C101760,2024-09-13,,South,70,Basic,5G,2 Year,UPI,784,1,3.4,119.3,3,1,0
C101761,2025-07-10,,North,43,Standard,5G,1 Year,Auto-debit,1027,0,4.2,35.3,0,1,0
C101762,2024-03-28,,North,30,Premium,Fiber,Month-to-Month,UPI,1698,2,3.7,44.5,1,0,0
C101763,2023-02-22,,North,24,Standard,Fiber,Month-to-Month,UPI,1167,2,1.9,80.9,2,0,0
C101764,2025-10-08,,North,27,Basic,Broadband,2 Year,Auto-debit,458,0,5.0,61.1,1,0,0
C101765,2024-11-30,,North,29,Standard,Fiber,2 Year,Credit Card,1163,0,2.9,75.0,2,0,0
C101766,2023-12-04,,Central,18,Premium,5G,Month-to-Month,UPI,2181,1,3.1,40.7,4,0,0
C101767,2025-01-21,,North,30,Standard,Broadband,1 Year,UPI,727,1,4.4,31.7,0,1,0
C101768,2022-03-16,2024-08-17,North,47,Premium,Fiber,Month-to-Month,Auto-debit,1984,1,3.8,91.5,4,1,1
C101769,2023-09-18,2025-06-24,West,39,Basic,Fiber,Month-to-Month,Credit Card,797,4,2.3,54.4,3,0,1
C101770,2025-07-11,,East,35,Basic,Fiber,2 Year,Auto-debit,920,0,3.5,37.0,4,0,0
C101771,2023-09-30,,West,19,Standard,5G,2 Year,UPI,1324,4,,82.0,3,0,0
C101772,2024-10-10,,East,51,Standard,Fiber,2 Year,Credit Card,1299,1,3.0,80.9,4,0,0
C101773,2024-03-25,,Central,44,Premium,5G,Month-to-Month,UPI,1710,1,4.3,187.8,0,1,0
C101774,2023-09-04,2024-12-19,East,38,Standard,Fiber,Month-to-Month,Credit Card,1239,0,3.5,41.2,3,1,1
C101775,2022-12-08,,East,18,Basic,Fiber,2 Year,UPI,739,0,3.1,46.2,3,0,0
C101776,2024-06-10,,West,32,Basic,Fiber,1 Year,UPI,840,2,2.8,90.8,4,1,0
C101777,2024-02-07,,South,43,Standard,Fiber,Month-to-Month,Credit Card,910,1,3.4,49.7,0,1,0
C101778,2023-12-31,,South,38,Basic,Fiber,Month-to-Month,Net Banking,692,0,3.3,32.3,2,0,0
C101779,2025-01-05,,East,40,Standard,Broadband,Month-to-Month,Credit Card,1069,4,2.6,76.9,2,0,0
C101780,2022-05-17,2023-04-23,North,46,Basic,Fiber,1 Year,Credit Card,500,1,3.8,26.1,0,0,1
C101781,2022-10-17,,West,40,Basic,5G,2 Year,Credit Card,796,2,3.0,24.7,3,1,0
C101782,2023-03-17,,South,46,Standard,5G,Month-to-Month,Credit Card,1161,0,3.2,62.0,2,0,0
C101783,2025-05-21,,North,28,Basic,5G,Month-to-Month,Auto-debit,723,2,2.8,39.1,2,0,0
C101784,2024-03-30,,South,23,Standard,5G,Month-to-Month,Auto-debit,1362,0,4.8,107.3,3,0,0
C101785,2023-06-01,,West,44,Standard,Fiber,1 Year,Auto-debit,1256,5,4.1,47.1,3,1,0
C101786,2025-09-19,2025-12-16,South,46,Standard,5G,Month-to-Month,UPI,1304,0,3.8,74.8,3,1,1
C101787,2024-05-18,,West,44,Standard,Fiber,Month-to-Month,Credit Card,998,0,4.3,136.6,1,1,0
C101788,2025-06-28,2025-12-24,West,40,Standard,Broadband,1 Year,Auto-debit,1209,5,1.9,132.6,4,1,1
C101789,2025-04-24,,North,34,Premium,Fiber,Month-to-Month,Auto-debit,1754,0,3.6,111.6,1,1,0
C101790,2023-02-10,,West,41,Basic,5G,1 Year,Credit Card,607,4,3.1,48.6,1,0,0
C101791,2022-03-11,,South,43,Basic,5G,1 Year,Credit Card,693,1,1.9,28.1,2,0,0
C101792,2023-06-12,2025-01-03,North,43,Standard,5G,Month-to-Month,Auto-debit,1070,2,3.8,85.2,1,1,1
C101793,2024-10-03,,West,69,Standard,Fiber,1 Year,Auto-debit,1121,4,2.4,158.4,1,0,0
C101794,2024-10-20,,Central,27,Standard,5G,1 Year,Credit Card,1359,1,2.8,141.1,4,1,0
C101795,2022-10-07,,South,75,Standard,5G,1 Year,UPI,959,3,3.3,72.9,0,0,0
C101796,2024-11-08,,East,23,Standard,5G,1 Year,Auto-debit,1203,1,4.6,87.6,2,0,0
C101797,2022-12-07,,South,43,Basic,Fiber,Month-to-Month,Net Banking,649,0,3.6,30.6,2,2,0
C101798,2025-04-04,,East,24,Standard,Fiber,Month-to-Month,UPI,960,2,3.5,46.3,0,0,0
C101799,2023-11-20,,East,42,Basic,Fiber,Month-to-Month,UPI,600,1,3.9,36.9,1,0,0
C101800,2025-02-09,2025-07-14,East,50,Standard,Broadband,Month-to-Month,Credit Card,849,1,3.7,84.4,1,2,1
C101801,2025-11-14,,East,38,Standard,5G,Month-to-Month,Net Banking,1167,0,3.1,105.7,2,2,0
C101802,2025-05-07,,North,50,Standard,5G,Month-to-Month,Auto-debit,1162,1,3.7,,2,1,0
C101803,2024-08-10,2025-11-18,West,33,Basic,5G,1 Year,UPI,728,0,3.9,55.1,2,1,1
C101804,2023-09-13,2024-04-01,West,18,Premium,5G,Month-to-Month,UPI,1865,4,1.1,32.9,1,0,1
C101805,2024-11-26,2025-08-02,West,46,Standard,5G,2 Year,Net Banking,1281,3,3.7,80.3,3,1,1
C101806,2023-06-15,,North,38,Standard,5G,1 Year,UPI,1106,1,2.5,54.0,1,0,0
C101807,2025-07-05,,South,32,Premium,5G,Month-to-Month,Credit Card,2100,3,3.3,63.1,4,0,0
C101808,2024-06-27,,South,33,Standard,Fiber,1 Year,Credit Card,1285,2,4.4,92.5,4,0,0
C101809,2023-01-22,2025-12-27,North,43,Premium,Broadband,Month-to-Month,UPI,1644,5,2.6,243.1,3,1,1
C101810,2025-02-23,2025-11-24,South,28,Basic,Broadband,2 Year,Auto-debit,405,3,2.3,43.9,0,1,1
C101811,2023-06-08,,South,43,Basic,5G,2 Year,UPI,900,1,3.9,68.7,4,0,0
C101812,2024-04-20,,West,52,Basic,Broadband,2 Year,Auto-debit,756,1,4.5,35.9,4,1,0
C101813,2025-03-29,,South,63,Basic,Broadband,1 Year,Net Banking,614,2,2.5,123.4,2,0,0
C101814,2022-10-03,2024-11-13,West,55,Standard,5G,2 Year,Credit Card,1140,1,1.9,33.5,1,0,1
C101815,2024-11-26,,East,40,Basic,5G,1 Year,Auto-debit,755,2,4.1,42.0,3,1,0
C101816,2024-04-02,,West,41,Standard,5G,2 Year,UPI,1283,1,4.1,107.3,3,0,0
C101817,2024-06-17,,East,33,Basic,Fiber,Month-to-Month,Auto-debit,776,1,3.8,43.5,3,0,0
C101818,2023-01-17,,East,32,Basic,Fiber,2 Year,UPI,756,1,2.3,88.0,3,2,0
C101819,2022-10-13,,East,48,Premium,5G,1 Year,Auto-debit,2090,2,3.9,41.8,4,1,0
C101820,2023-10-02,,Central,34,Standard,Broadband,Month-to-Month,UPI,1177,1,4.3,69.7,4,1,0
C101821,2024-07-23,,East,42,Premium,Fiber,2 Year,Credit Card,1887,1,5.0,104.1,3,0,0
C101822,2025-01-31,,East,26,Standard,Broadband,1 Year,UPI,891,1,3.4,69.7,1,0,0
C101823,2024-10-03,,East,54,Basic,5G,2 Year,Credit Card,890,0,3.9,20.0,4,2,0
